gene_symbol,degree,betweenness,combined_score,is_hub,is_druggable,small_molecule,antibody,other_modality
SOST,0.003078817733990148,0.0001638124822673462,0.001621315108128747,False,False,False,False,False
CD14,0.002770935960591133,0.00047055407646473996,0.0016207450185279366,False,False,False,False,False
VAPA,0.0024630541871921183,0.0007782390776780453,0.0016206466324350818,False,False,False,False,False
ELOVL6,0.003078817733990148,0.00016010171599149277,0.0016194597249908204,False,False,False,False,False
HIP1R,0.002770935960591133,0.0004633887451780802,0.0016171623528846066,False,False,False,False,False
KCNA4,0.0021551724137931034,0.0010770215316337488,0.001616096972713426,False,False,False,False,False
HEY1,0.003078817733990148,0.0001521726651986141,0.001615495199594381,False,False,False,False,False
KIF17,0.002770935960591133,0.00044719469778636573,0.0016090653291887494,False,False,False,False,False
NPC1L1,0.002770935960591133,0.00043995108842984944,0.0016054435245104913,False,False,False,False,False
VHL,0.0021551724137931034,0.0010461292467990229,0.0016006508302960631,False,False,False,False,False
TGFB2,0.0024630541871921183,0.0007368249679027162,0.0015999395775474173,False,False,False,False,False
PCSK9,0.002770935960591133,0.0004260351124271945,0.0015984855365091639,False,False,False,False,False
USH1C,0.0018472906403940886,0.0013433653028699553,0.001595327971632022,False,False,False,False,False
C8A,0.001539408866995074,0.0016450082820627958,0.0015922085745289347,False,False,False,False,False
JUND,0.003078817733990148,0.00010522906163162647,0.0015920233978108872,False,False,False,False,False
TNNT2,0.002770935960591133,0.0004129929676084332,0.001591964464099783,False,False,False,False,False
ANXA1,0.0024630541871921183,0.0007197179968297248,0.0015913860920109216,False,False,False,False,False
G3BP1,0.0024630541871921183,0.0007136349629217231,0.0015883445750569207,False,False,False,False,False
RAPGEF4,0.002770935960591133,0.00040549271873208174,0.0015882143396616073,False,False,False,False,False
CD69,0.003078817733990148,9.513384198864778e-05,0.001586975787989398,False,False,False,False,False
SESN2,0.0024630541871921183,0.000710774097086246,0.0015869141421391822,False,False,False,False,False
F3,0.0024630541871921183,0.0007094863294334716,0.0015862702583127948,False,False,False,False,False
SEC24C,0.002770935960591133,0.00039112147961266905,0.001581028720101901,False,False,False,False,False
TIAM1,0.002770935960591133,0.00037969799536551947,0.0015753169779783264,False,False,False,False,False
COL4A4,0.003078817733990148,6.923005593958444e-05,0.0015740238949648662,False,False,False,False,False
EDEM3,0.003078817733990148,6.734125017983451e-05,0.0015730794920849913,False,False,False,False,False
RSRC1,0.002770935960591133,0.00036714451081028184,0.0015690402357007075,False,False,False,False,False
OPTN,0.002770935960591133,0.00036194800175902073,0.001566441981175077,False,False,False,False,False
PDE4D,0.002770935960591133,0.0003503144904886513,0.0015606252255398923,False,False,False,False,False
RNASEL,0.003078817733990148,4.173546309447978e-05,0.0015602765985423138,False,False,False,False,False
GCNT3,0.003078817733990148,3.848608378579605e-05,0.001558651908887972,False,False,False,False,False
GABARAPL1,0.002770935960591133,0.00034565662809302807,0.0015582962943420805,False,False,False,False,False
SHC3,0.003078817733990148,2.8936137709183035e-05,0.0015538769358496654,False,False,False,False,False
SHC4,0.003078817733990148,2.8936137709183035e-05,0.0015538769358496654,False,False,False,False,False
CXCL5,0.003078817733990148,2.845660287878549e-05,0.0015536371684344668,False,False,False,False,False
BHLHE40,0.003078817733990148,2.205109814480272e-05,0.0015504344160674752,False,False,False,False,False
CNOT1,0.0024630541871921183,0.0006352058593112925,0.0015491300232517054,False,False,False,False,False
OAS2,0.003078817733990148,1.572473150177579e-05,0.0015472712327459618,False,False,False,False,False
GRB10,0.002770935960591133,0.0003233687008276864,0.0015471523307094097,False,False,False,False,False
EPN2,0.001539408866995074,0.0015539498401797671,0.0015466793535874207,False,False,False,False,False
CALB2,0.002770935960591133,0.0003214140492120917,0.0015461750049016124,False,False,False,False,False
CCR9,0.003078817733990148,1.0833880960517715e-05,0.0015448258074753328,False,False,False,False,False
BMP1,0.002770935960591133,0.0003161955984674322,0.0015435657795292827,False,False,False,False,False
DKK4,0.003078817733990148,3.398076088261113e-07,0.001539578770799487,False,False,False,False,False
ATP5G1,0.0021551724137931034,0.0009229425846583386,0.001539057499225721,False,False,False,False,False
NDUFA12,0.001539408866995074,0.0015384266686483072,0.0015389177678216907,False,False,False,False,False
SLC39A2,0.0012315270935960591,0.0018330675834153844,0.0015322973385057219,False,False,False,False,False
RSPH9,0.0021551724137931034,0.0008961410757316066,0.0015256567447623549,False,False,False,False,False
USH2A,0.0021551724137931034,0.0008949059316836726,0.001525039172738388,False,False,False,False,False
ABAT,0.002770935960591133,0.0002746101376875602,0.0015227730491393467,False,False,False,False,False
ROR2,0.0021551724137931034,0.0008876277972453737,0.0015214001055192385,False,False,False,False,False
SALL4,0.002770935960591133,0.00026074845551541195,0.0015158422080532724,False,False,False,False,False
LPIN3,0.0024630541871921183,0.00056184194542271,0.0015124480663074142,False,False,False,False,False
MLLT1,0.002770935960591133,0.0002525057789629031,0.001511720869777018,False,False,False,False,False
ATP6V0C,0.0024630541871921183,0.0005573608725846968,0.0015102075298884074,False,False,False,False,False
DGKH,0.0018472906403940886,0.0011406407378858601,0.0014939656891399743,False,False,False,False,False
ULK2,0.0024630541871921183,0.0005167402421832124,0.0014898972146876652,False,False,False,False,False
ACBD3,0.0018472906403940886,0.0011183276262783023,0.0014828091333361955,False,False,False,False,False
PDE4A,0.002770935960591133,0.00019060904564410593,0.0014807725031176196,False,False,False,False,False
P2RY2,0.0024630541871921183,0.0004979130423409183,0.0014804836147665184,False,False,False,False,False
PLA2G10,0.0018472906403940886,0.001110930168172573,0.0014791104042833308,False,False,False,False,False
VLDLR,0.0024630541871921183,0.0004943157652950433,0.0014786849762435808,False,False,False,False,False
PLCD1,0.002770935960591133,0.000181288386497761,0.001476112173544447,False,False,False,False,False
PC,0.0021551724137931034,0.0007934214623607689,0.0014742969380769362,False,False,False,False,False
UGT2B4,0.002770935960591133,0.00016523714344285402,0.0014680865520169935,False,False,False,False,False
FADS2,0.0024630541871921183,0.0004608686944067793,0.0014619614407994487,False,False,False,False,False
SPRED1,0.002770935960591133,0.00015021556985673348,0.0014605757652239332,False,False,False,False,False
UTP6,0.0024630541871921183,0.00045098914268802383,0.001457021664940071,False,False,False,False,False
TRAF1,0.002770935960591133,0.00013888824201183268,0.0014549121013014829,False,False,False,False,False
REL,0.002770935960591133,0.00012863138068298783,0.0014497836706370605,False,False,False,False,False
MAVS,0.0024630541871921183,0.00043638240456363316,0.0014497182958778756,False,False,False,False,False
GABBR1,0.0018472906403940886,0.0010443954882509217,0.0014458430643225053,False,False,False,False,False
HSD11B1,0.0024630541871921183,0.0004176071832400768,0.0014403306852160975,False,False,False,False,False
MYBPH,0.001539408866995074,0.001337692793881253,0.0014385508304381634,False,False,False,False,False
CALML5,0.0024630541871921183,0.00041061321574649916,0.0014368337014693086,False,False,False,False,False
ITPR2,0.002770935960591133,0.00010171608113519119,0.0014363260208631622,False,False,False,False,False
DLL1,0.002770935960591133,9.967488876519455e-05,0.0014353054246781637,False,False,False,False,False
PIP5KL1,0.002770935960591133,9.707005549245958e-05,0.0014340030080417963,False,False,False,False,False
POFUT2,0.0024630541871921183,0.0004043720709776892,0.0014337131290849037,False,False,False,False,False
TNS1,0.0024630541871921183,0.0003990204182669473,0.0014310373027295329,False,False,False,False,False
TRIM24,0.0024630541871921183,0.00039762361116361006,0.001430338899177864,False,False,False,False,False
BAG4,0.0024630541871921183,0.0003960613889541262,0.0014295577880731223,False,False,False,False,False
PHF21A,0.002770935960591133,8.353998162083225e-05,0.0014272379711059828,False,False,False,False,False
PYGM,0.0018472906403940886,0.0010062581642452553,0.001426774402319672,False,False,False,False,False
DNAJB9,0.002770935960591133,7.534585495900515e-05,0.0014231409077750691,False,False,False,False,False
AMPD3,0.002770935960591133,7.523554527802638e-05,0.0014230857529345796,False,False,False,False,False
APOC1,0.0024630541871921183,0.0003805229605047739,0.001421788573848446,False,False,False,False,False
CBX7,0.002770935960591133,7.057547440895104e-05,0.0014207557175000421,False,False,False,False,False
CD27,0.002770935960591133,6.866058003672381e-05,0.0014197982703139285,False,False,False,False,False
KLRK1,0.0024630541871921183,0.0003741332022495567,0.0014185936947208374,False,False,False,False,False
TKTL1,0.002770935960591133,6.523544442633565e-05,0.0014180857025087343,False,False,False,False,False
MGA,0.0024630541871921183,0.00037156748827197526,0.0014173108377320467,False,False,False,False,False
SEPT2,0.0021551724137931034,0.0006678791740971074,0.0014115257939451055,False,False,False,False,False
DECR1,0.0009236453201970443,0.0018934662169042956,0.0014085557685506699,False,False,False,False,False
AREG,0.002770935960591133,4.481801382852189e-05,0.0014078769872098275,False,False,False,False,False
SLC2A4,0.0024630541871921183,0.00035200002980765503,0.0014075271084998866,False,False,False,False,False
HFM1,0.0006157635467980296,0.0021971778420702094,0.0014064706944341195,False,False,False,False,False
BIN1,0.0018472906403940886,0.0009568462322964034,0.001402068436345246,False,False,False,False,False
CYP7B1,0.002770935960591133,2.9621642256935528e-05,0.0014002788014240344,False,False,False,False,False
OGDH,0.0021551724137931034,0.0006291179534823137,0.0013921451836377086,False,False,False,False,False
ITGA10,0.002770935960591133,7.493632159047649e-06,0.0013892147963750904,False,False,False,False,False
INSIG1,0.002770935960591133,6.203440155090436e-06,0.0013885697003731118,False,False,False,False,False
NFIL3,0.002770935960591133,7.853185074228441e-07,0.001385860639549278,False,False,False,False,False
OAS1,0.002770935960591133,0.0,0.0013854679802955665,False,False,False,False,False
GCNT4,0.002770935960591133,0.0,0.0013854679802955665,False,False,False,False,False
ISG20,0.002770935960591133,0.0,0.0013854679802955665,False,False,False,False,False
GBP2,0.002770935960591133,0.0,0.0013854679802955665,False,False,False,False,False
WDR19,0.0024630541871921183,0.0003073143459948743,0.0013851842665934962,False,False,False,False,False
FBLN2,0.0024630541871921183,0.00027837261804778416,0.0013707134026199512,False,False,False,False,False
EIF4ENIF1,0.0018472906403940886,0.0008821571248517834,0.001364723882622936,False,False,False,False,False
SOS2,0.0024630541871921183,0.0002653611018663689,0.0013642076445292437,False,False,False,False,False
PLAT,0.0024630541871921183,0.0002424748524989422,0.0013527645198455301,False,False,False,False,False
PLTP,0.0021551724137931034,0.0005503508959897947,0.001352761654891449,False,False,False,False,False
SULT2A1,0.0021551724137931034,0.0005446956165587228,0.0013499340151759132,False,False,False,False,False
BAK1,0.0024630541871921183,0.00022841222052535833,0.0013457332038587383,False,False,False,False,False
EEA1,0.0018472906403940886,0.0008148588348266165,0.0013310747376103526,False,False,False,False,False
IL33,0.0024630541871921183,0.00019135263349049833,0.0013272034103413083,False,False,False,False,False
TRIB3,0.0024630541871921183,0.00018483350173641703,0.0013239438444642676,False,False,False,False,False
TMEM30B,0.001539408866995074,0.00110749659645623,0.001323452731725652,False,False,False,False,False
TSC22D3,0.001539408866995074,0.0011050921112968136,0.0013222504891459439,False,False,False,False,False
CATSPERB,0.0024630541871921183,0.00017945392120960528,0.0013212540542008617,False,False,False,False,False
SCN4A,0.0021551724137931034,0.0004866737218898438,0.0013209230678414736,False,False,False,False,False
PLEKHA7,0.0018472906403940886,0.000789205318512078,0.0013182479794530833,False,False,False,False,False
THBD,0.0021551724137931034,0.00047609719786863015,0.0013156348058308669,False,False,False,False,False
VPS16,0.0021551724137931034,0.00047541472227036744,0.0013152935680317355,False,False,False,False,False
REST,0.0024630541871921183,0.00016368812527851954,0.001313371156235319,False,False,False,False,False
ADAMTS12,0.0024630541871921183,0.00015763833636552092,0.0013103462617788195,False,False,False,False,False
GCH1,0.0018472906403940886,0.0007715180110519892,0.001309404325723039,False,False,False,False,False
GALNT12,0.0024630541871921183,0.00015474503260686653,0.0013088996098994923,False,False,False,False,False
GALNT5,0.0024630541871921183,0.00015474503260686653,0.0013088996098994923,False,False,False,False,False
SLC2A14,0.0018472906403940886,0.0007623211993719757,0.0013048059198830322,False,False,False,False,False
PCCB,0.0018472906403940886,0.0007559657908015073,0.0013016282155977978,False,False,False,False,False
ARID4A,0.0024630541871921183,0.00013953769108290506,0.0013012959391375117,False,False,False,False,False
RICTOR,0.0021551724137931034,0.00044584519906137215,0.0013005088064272378,False,False,False,False,False
PRRT2,0.0018472906403940886,0.0007466134921942639,0.0012969520662941762,False,False,False,False,False
FOXA2,0.0024630541871921183,0.00013005949966121588,0.001296556843426667,False,False,False,False,False
TRIM63,0.0024630541871921183,0.0001297880886600653,0.0012964211379260918,False,False,False,False,False
INPP4A,0.0021551724137931034,0.00043559818244856476,0.001295385298120834,False,False,False,False,False
SERPIND1,0.0018472906403940886,0.0007430649905721271,0.001295177815483108,False,False,False,False,False
AKAP6,0.0024630541871921183,0.000119955172429388,0.0012915046798107532,False,False,False,False,False
PHF8,0.0018472906403940886,0.0007349619830072228,0.0012911263117006558,False,False,False,False,False
LYPLA1,0.001539408866995074,0.0010426446623587934,0.0012910267646769336,False,False,False,False,False
UBE2H,0.0018472906403940886,0.0007340993808608476,0.0012906950106274682,False,False,False,False,False
PHF20,0.0024630541871921183,0.00011291276457052963,0.0012879834758813239,False,False,False,False,False
F10,0.0021551724137931034,0.0004197513583159268,0.001287461886054515,False,False,False,False,False
SELPLG,0.0021551724137931034,0.0004173543626894076,0.0012862633882412555,False,False,False,False,False
ACVR1,0.0024630541871921183,0.00010727216376717739,0.001285163175479648,False,False,False,False,False
HSPB3,0.0024630541871921183,0.0001026100323375813,0.0012828321097648498,False,False,False,False,False
BCL2A1,0.0024630541871921183,9.40791681582645e-05,0.0012785666776751914,False,False,False,False,False
EPHB4,0.0024630541871921183,9.29847735537351e-05,0.0012780194803729266,False,False,False,False,False
EGLN1,0.0021551724137931034,0.0003992228426382283,0.0012771976282156658,False,False,False,False,False
COPA,0.0018472906403940886,0.0007024795597660876,0.0012748851000800882,False,False,False,False,False
GPX2,0.0021551724137931034,0.00039126098335203797,0.0012732166985725706,False,False,False,False,False
B4GALT5,0.0024630541871921183,8.289042365345746e-05,0.0012729723054227878,False,False,False,False,False
KMT2E,0.0024630541871921183,7.801515835255692e-05,0.0012705346727723377,False,False,False,False,False
DNALI1,0.0012315270935960591,0.0013060263895609756,0.0012687767415785174,False,False,False,False,False
DDIT3,0.0024630541871921183,7.373594779937913e-05,0.0012683950674957486,False,False,False,False,False
LOXL1,0.0021551724137931034,0.0003700772465733336,0.0012626248301832186,False,False,False,False,False
LBP,0.0024630541871921183,6.109310849776995e-05,0.0012620736478449442,False,False,False,False,False
OSMR,0.0021551724137931034,0.0003672969123289235,0.0012612346630610134,False,False,False,False,False
VANGL2,0.0018472906403940886,0.0006717213491506125,0.0012595059947723506,False,False,False,False,False
EIF2AK3,0.0024630541871921183,5.061593692277654e-05,0.0012568350620574475,False,False,False,False,False
CTDP1,0.0021551724137931034,0.000357477261876224,0.0012563248378346637,False,False,False,False,False
SEPT4,0.0021551724137931034,0.0003523529065889725,0.001253762660191038,False,False,False,False,False
CALML6,0.0021551724137931034,0.00034801875571607887,0.0012515955847545912,False,False,False,False,False
DDX20,0.0021551724137931034,0.0003479436781553088,0.001251558045974206,False,False,False,False,False
MPDZ,0.001539408866995074,0.0009630747973549938,0.001251241832175034,False,False,False,False,False
PLD3,0.0018472906403940886,0.00065151814681417,0.0012494043936041293,False,False,False,False,False
SETX,0.0018472906403940886,0.0006509050191857907,0.0012490978297899397,False,False,False,False,False
RGS8,0.0021551724137931034,0.0003414491121638146,0.001248310762978459,False,False,False,False,False
AGXT2,0.0021551724137931034,0.0003341240302929452,0.0012446482220430243,False,False,False,False,False
CBX4,0.0024630541871921183,2.5804448572497288e-05,0.0012444293178823077,False,False,False,False,False
IRAK2,0.0024630541871921183,1.940018826450062e-05,0.0012412271877283094,False,False,False,False,False
EPHA4,0.0024630541871921183,1.9094740202631e-05,0.0012410744636973745,False,False,False,False,False
EIF3K,0.0024630541871921183,1.878833127910119e-05,0.0012409212592356096,False,False,False,False,False
FZD10,0.0024630541871921183,1.3009841874061143e-05,0.0012380320145330896,False,False,False,False,False
COL11A1,0.0024630541871921183,1.0941608537640203e-05,0.0012369978978648793,False,False,False,False,False
CDA,0.0018472906403940886,0.0006263886094034848,0.0012368396248987868,False,False,False,False,False
PGAM1,0.0024630541871921183,2.7091537102293525e-08,0.0012315406393646102,False,False,False,False,False
GAPDHS,0.0024630541871921183,2.7091537102293525e-08,0.0012315406393646102,False,False,False,False,False
RORB,0.0024630541871921183,0.0,0.0012315270935960591,False,False,False,False,False
SERBP1,0.0024630541871921183,0.0,0.0012315270935960591,False,False,False,False,False
B3GNT5,0.0024630541871921183,0.0,0.0012315270935960591,False,False,False,False,False
SPRR3,0.001539408866995074,0.0009171975343666985,0.0012283032006808862,False,False,False,False,False
PPP1R10,0.001539408866995074,0.0009160462352060057,0.0012277275511005398,False,False,False,False,False
HSPA13,0.0021551724137931034,0.0002979473909460297,0.0012265599023695666,False,False,False,False,False
TNPO3,0.001539408866995074,0.0009110265294345345,0.0012252176982148043,False,False,False,False,False
DAB2,0.0021551724137931034,0.00029342536728185737,0.0012242988905374803,False,False,False,False,False
ARHGAP5,0.0021551724137931034,0.00027781274629116916,0.0012164925800421363,False,False,False,False,False
KLF6,0.0009236453201970443,0.0015071406145266027,0.0012153929673618235,False,False,False,False,False
WDR60,0.0021551724137931034,0.0002736694277315876,0.0012144209207623456,False,False,False,False,False
APBB1,0.0012315270935960591,0.00118854282988678,0.0012100349617414196,False,False,False,False,False
TAZ,0.0012315270935960591,0.0011831691600856966,0.0012073481268408779,False,False,False,False,False
PPFIA4,0.0021551724137931034,0.0002559849284642666,0.001205578671128685,False,False,False,False,False
BACE1,0.001539408866995074,0.0008650212727007836,0.0012022150698479288,False,False,False,False,False
RASSF5,0.0018472906403940886,0.0005361702927946042,0.0011917304665943463,False,False,False,False,False
RAB5B,0.0018472906403940886,0.0005154693397955845,0.0011813799900948366,False,False,False,False,False
HCN4,0.001539408866995074,0.0008215786728965458,0.00118049376994581,False,False,False,False,False
PMEL,0.0012315270935960591,0.0011279394936373043,0.0011797332936166818,False,False,False,False,False
ACOT4,0.0021551724137931034,0.000195204810553562,0.0011751886121733326,False,False,False,False,False
AMT,0.0021551724137931034,0.00018978887890603146,0.0011724806463495675,False,False,False,False,False
RPN2,0.0018472906403940886,0.0004915521911394588,0.0011694214157667738,False,False,False,False,False
PLA2G7,0.0021551724137931034,0.00017982701605483083,0.001167499714923967,False,False,False,False,False
LEPR,0.0021551724137931034,0.0001786091366578598,0.0011668907752254815,False,False,False,False,False
ACVR2B,0.0021551724137931034,0.00017745654721698913,0.0011663144805050462,False,False,False,False,False
KLHL20,0.0012315270935960591,0.0011006749693919815,0.0011661010314940202,False,False,False,False,False
RGS16,0.0021551724137931034,0.00017591959818684337,0.0011655460059899734,False,False,False,False,False
GNGT2,0.0021551724137931034,0.0001629457228369421,0.0011590590683150227,False,False,False,False,False
F13B,0.0018472906403940886,0.0004645201980753793,0.001155905419234734,False,False,False,False,False
FABP6,0.001539408866995074,0.000768421142957546,0.0011539150049763099,False,False,False,False,False
TNFRSF9,0.0021551724137931034,0.00015108066221422497,0.0011531265380036642,False,False,False,False,False
USO1,0.0021551724137931034,0.00015056866458487854,0.001152870539188991,False,False,False,False,False
PISD,0.001539408866995074,0.0007614616456841065,0.0011504352563395902,False,False,False,False,False
LGALS9,0.001539408866995074,0.0007564366883253483,0.0011479227776602112,False,False,False,False,False
BAMBI,0.0021551724137931034,0.00012770158465379147,0.0011414369992234475,False,False,False,False,False
ATP6V0A1,0.001539408866995074,0.0007426799165695479,0.001141044391782311,False,False,False,False,False
SLC27A1,0.0021551724137931034,0.00012687297405573856,0.001141022693924421,False,False,False,False,False
CCDC39,0.0021551724137931034,0.00012651207045087602,0.0011408422421219898,False,False,False,False,False
RSPH4A,0.0021551724137931034,0.00012651207045087602,0.0011408422421219898,False,False,False,False,False
DNAAF2,0.0021551724137931034,0.00012651207045087602,0.0011408422421219898,False,False,False,False,False
NAB2,0.001539408866995074,0.0007406330369148578,0.0011400209519549659,False,False,False,False,False
IL37,0.0018472906403940886,0.0004315722249040385,0.0011394314326490635,False,False,False,False,False
SPON2,0.0021551724137931034,0.00012303207660642414,0.0011391022451997638,False,False,False,False,False
RPS6KA2,0.0021551724137931034,0.00011901503189344603,0.0011370937228432746,False,False,False,False,False
CGA,0.001539408866995074,0.0007329841607520661,0.00113619651387357,False,False,False,False,False
RNF168,0.0021551724137931034,0.0001154644398933385,0.0011353184268432209,False,False,False,False,False
AGR2,0.001539408866995074,0.0007303474478536587,0.0011348781574243663,False,False,False,False,False
CSE1L,0.0012315270935960591,0.0010371551874274205,0.00113434114051174,False,False,False,False,False
RPP14,0.0021551724137931034,0.00010826716095619608,0.0011317197873746499,False,False,False,False,False
XPC,0.0021551724137931034,0.00010133523430788176,0.0011282538240504926,False,False,False,False,False
RPF2,0.0021551724137931034,0.00010130044002270743,0.0011282364269079054,False,False,False,False,False
SUN2,0.001539408866995074,0.000716460014478395,0.0011279344407367346,False,False,False,False,False
CDX2,0.0021551724137931034,0.00010055298923246741,0.0011278627015127855,False,False,False,False,False
NR4A1,0.0021551724137931034,9.729419407660152e-05,0.0011262333039348525,False,False,False,False,False
UGT2B10,0.0021551724137931034,9.557339169974218e-05,0.0011253729027464229,False,False,False,False,False
ACSS3,0.0018472906403940886,0.0004013553635294977,0.0011243230019617931,False,False,False,False,False
SEMA3B,0.0021551724137931034,9.082436439241712e-05,0.0011229983890927602,False,False,False,False,False
BSN,0.0018472906403940886,0.00039841390023229596,0.0011228522703131923,False,False,False,False,False
FBP2,0.0018472906403940886,0.0003983126735583308,0.0011228016569762096,False,False,False,False,False
TLL1,0.0021551724137931034,8.788284689064275e-05,0.001121527630341873,False,False,False,False,False
TSNARE1,0.0018472906403940886,0.0003931132840588573,0.001120201962226473,False,False,False,False,False
TFAP2B,0.0021551724137931034,7.860117685238316e-05,0.0011168867953227433,False,False,False,False,False
COG3,0.0021551724137931034,7.564251072730148e-05,0.0011154074622602025,False,False,False,False,False
DHH,0.0021551724137931034,6.791273223312413e-05,0.0011115425730131138,False,False,False,False,False
VIP,0.001539408866995074,0.0006823645349457436,0.0011108867009704088,False,False,False,False,False
HOXB1,0.001539408866995074,0.0006785238736733873,0.0011089663703342306,False,False,False,False,False
FGF17,0.0021551724137931034,6.19600113855168e-05,0.0011085662125893102,False,False,False,False,False
RSPO2,0.0018472906403940886,0.00036714451081028184,0.0011072175756021852,False,False,False,False,False
ACSL5,0.0021551724137931034,4.839106032283941e-05,0.0011017817370579713,False,False,False,False,False
AGPAT4,0.0021551724137931034,4.811292158964663e-05,0.001101642667691375,False,False,False,False,False
RALGDS,0.0021551724137931034,4.660064063255995e-05,0.0011008865272128317,False,False,False,False,False
TJP3,0.0021551724137931034,4.2693519905176446e-05,0.00109893296684914,False,False,False,False,False
ACSL3,0.0021551724137931034,4.0924362499360813e-05,0.001098048388146232,False,False,False,False,False
GPC6,0.0021551724137931034,3.6874224521677833e-05,0.0010960233191573906,False,False,False,False,False
KLK7,0.0006157635467980296,0.0015742109043189608,0.0010949872255584952,False,False,False,False,False
FADS1,0.0021551724137931034,3.3415391948680954e-05,0.0010942939028708923,False,False,False,False,False
CHAT,0.0018472906403940886,0.00033807043844737535,0.001092680539420732,False,False,False,False,False
RAD50,0.0021551724137931034,2.350037574526172e-05,0.0010893363947691826,False,False,False,False,False
COL6A5,0.0021551724137931034,2.1982680267119223e-05,0.0010885775470301114,False,False,False,False,False
IPMK,0.0021551724137931034,2.0697153374789162e-05,0.0010879347835839462,False,False,False,False,False
FGF16,0.0021551724137931034,2.06548413979541e-05,0.0010879136275955287,False,False,False,False,False
CD1D,0.0018472906403940886,0.00032790557851229213,0.0010875981094531904,False,False,False,False,False
LPIN2,0.0021551724137931034,1.9911370905303693e-05,0.0010875418923492035,False,False,False,False,False
WDR59,0.0018472906403940886,0.0003270535342702921,0.0010871720873321903,False,False,False,False,False
INO80B,0.0021551724137931034,1.5206796666127485e-05,0.0010851896052296154,False,False,False,False,False
JAG2,0.0021551724137931034,1.5103447977675642e-05,0.0010851379308853895,False,False,False,False,False
GDF5,0.0018472906403940886,0.00032258801842810405,0.0010849393294110963,False,False,False,False,False
CCL24,0.0021551724137931034,1.3309597809014052e-05,0.0010842410058010587,False,False,False,False,False
HCST,0.0018472906403940886,0.00031975761910367766,0.001083524129748883,False,False,False,False,False
CCL25,0.0021551724137931034,1.0789080202428313e-05,0.0010829807469977658,False,False,False,False,False
KAT7,0.0021551724137931034,9.734852722060911e-06,0.0010824536332575822,False,False,False,False,False
CACNG1,0.0021551724137931034,0.0,0.0010775862068965517,False,False,False,False,False
CACNA2D4,0.0021551724137931034,0.0,0.0010775862068965517,False,False,False,False,False
GALNTL5,0.0021551724137931034,0.0,0.0010775862068965517,False,False,False,False,False
PGAM4,0.0021551724137931034,0.0,0.0010775862068965517,False,False,False,False,False
GALNT16,0.0021551724137931034,0.0,0.0010775862068965517,False,False,False,False,False
B3GNT8,0.0021551724137931034,0.0,0.0010775862068965517,False,False,False,False,False
TWISTNB,0.0018472906403940886,0.00030754720133648544,0.001077418920865287,False,False,False,False,False
EGR3,0.0018472906403940886,0.00030626273810743006,0.0010767766892507593,False,False,False,False,False
CD226,0.0018472906403940886,0.00030258376970106855,0.0010749372050475785,False,False,False,False,False
GRASP,0.001539408866995074,0.000601579124352607,0.0010704939956738405,False,False,False,False,False
PARD6B,0.001539408866995074,0.0006013643231661093,0.0010703865950805916,False,False,False,False,False
SPINK5,0.0009236453201970443,0.0012128000066940628,0.0010682226634455535,False,False,False,False,False
BAAT,0.0018472906403940886,0.0002837732485773232,0.001065531944485706,False,False,False,False,False
KAT6B,0.0018472906403940886,0.00028239424389091397,0.0010648424421425013,False,False,False,False,False
CDK5R1,0.001539408866995074,0.0005802721060061114,0.0010598404865005927,False,False,False,False,False
AHNAK,0.001539408866995074,0.0005788256847499493,0.0010591172758725115,False,False,False,False,False
MAP2,0.0018472906403940886,0.00026620354375194203,0.0010567470920730153,False,False,False,False,False
EXOSC2,0.0018472906403940886,0.0002602208156986076,0.001053755728046348,False,False,False,False,False
ARHGEF28,0.0018472906403940886,0.0002442023929583168,0.0010457465166762026,False,False,False,False,False
OGDHL,0.0018472906403940886,0.0002388970294264501,0.0010430938349102693,False,False,False,False,False
PDP1,0.0006157635467980296,0.0014663023541245349,0.0010410329504612823,False,False,False,False,False
OPN1SW,0.0012315270935960591,0.0008467998736530499,0.0010391634836245545,False,False,False,False,False
LPCAT1,0.0018472906403940886,0.00022955480265656565,0.0010384227215253271,False,False,False,False,False
ENTPD4,0.0018472906403940886,0.00022736533544866246,0.0010373279879213756,False,False,False,False,False
TUBA1B,0.0018472906403940886,0.00021936200723392564,0.001033326323814007,False,False,False,False,False
CPT1B,0.0018472906403940886,0.000218919945412625,0.0010331052929033568,False,False,False,False,False
COL10A1,0.0018472906403940886,0.0002077434857881467,0.0010275170630911175,False,False,False,False,False
DRD5,0.001539408866995074,0.0005112634777505465,0.0010253361723728102,False,False,False,False,False
TCTEX1D2,0.0018472906403940886,0.00020009585716161446,0.0010236932487778516,False,False,False,False,False
SPTBN2,0.001539408866995074,0.0005067180333527258,0.0010230634501739,False,False,False,False,False
ATOH1,0.001539408866995074,0.0005022855920484316,0.0010208472295217528,False,False,False,False,False
CD33,0.0018472906403940886,0.0001930622281810241,0.0010201764342875562,False,False,False,False,False
KDM7A,0.0018472906403940886,0.0001906773885723012,0.001018984014483195,False,False,False,False,False
HTRA3,0.0009236453201970443,0.0011126476300420747,0.0010181464751195595,False,False,False,False,False
TRDN,0.0012315270935960591,0.0007997966001781639,0.0010156618468871114,False,False,False,False,False
KLRC1,0.0018472906403940886,0.0001779092483157284,0.0010125999443549084,False,False,False,False,False
RHBDF2,0.0009236453201970443,0.0011006749693919815,0.001012160144794513,False,False,False,False,False
